# EPICA Dome C Stable Isotope Data to 44.8 KYrBP
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_study_id:2492
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/antarctica/epica_domec/edc96-iso-45kyr.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 2003
# --------------------
# Title 
#	Study_Name: EPICA Dome C Stable Isotope Data to 44.8 KYrBP
# --------------------
# Investigators
#	Investigators: Jouzel, J., V. Masson-Delmotte, O. Cattani, G. Dreyfus, S. Falourd, G. Hoffmann, B. Minster, J. Nouet, J.M. Barnola, J. Chappellaz, H. Fischer,J.C. Gallet, S. Johnsen, M. Leuenberger, L. Loulergue, D. Luethi, H. Oerter, F. Parrenin, G. Raisbeck, D. Raynaud, A. Schilt, J. Schwander, E. Selmo, R. Souchez, R. Spahni, B. Stauffer, J.P. Steffensen, B. Stenni, T.F. Stocker, J.L. Tison, M. Werner, and E.W. Wolff
# --------------------
# Description_and_Notes
# 	Description: EPICA Dome C Stable Isotope Data to 44.8 KYrBP.  
# 
#	The age scale adopted here is the EDC1 (Schwander et al., 2001).   
#   
#	For deltaD data refer to Jouzel et al., 2001 (for ages between 0 and 27.7 ky BP) 
#	and Stenni et al., 2003 (for ages up to 44.8 ky BP).
#   
#	For deuterium excess (d=deltaD-8*delta18O) data refer to Stenni et al., 2001 
#	(for ages between 0 and 27.7 ky BP) and  Stenni et al., 2003 (for ages up to 44.8 ky BP). 
#
#	Some samples were either missing or of very bad quality over two intervals
#	bags 1195-1199: mean sample 1195-0
#	bags 1131-1135: mean sample 1131-0
#	between those levels intervals only one "average" sample has been taken and
#	its value is reported for 5 successive bags
# --------------------
# Publication
#	Authors: Jouzel, J., V. Masson-Delmotte, O. Cattani, G. Dreyfus, S. Falourd, G. Hoffmann, B. Minster, J. Nouet, J.M. Barnola, J. Chappellaz, H. Fischer, J.C. Gallet, S. Johnsen, M. Leuenberger, L. Loulergue, D. Luethi, H. Oerter, F. Parrenin, G. Raisbeck, D. Raynaud, A. Schilt, J. Schwander, E. Selmo, R. Souchez, R. Spahni, B. Stauffer, J.P. Steffensen, B. Stenni, T.F. Stocker, J.L. Tison, M. Werner, and E.W. Wolff
#	Published_Date_or_Year: 2007-08-10
#	Published_Title: Orbital and Millenial Antarctic Climate Variability over the Past 800,000 years
#	Journal_Name: Science
#	Volume: 317
#	Edition: 	
#	Issue: 5839
#	Pages: 793-797
#	DOI: 
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: A high-resolution deuterium profile is now available along the entire  European Project for Ice Coring in Antarctica Dome C ice core, extending  this climate record back to marine isotope stage 20.2, ~800,000 years ago.  Experiments performed with an atmospheric general circulation model  including water isotopes support its temperature interpretation.  We assessed the general correspondence between Dansgaard-Oeschger  events and their smoothed Antarctic counterparts for this Dome C record,  which reveals the presence of such features with similar amplitudes  during previous glacial periods. We suggest that the interplay between  obliquity and precession accounts for the variable intensity of  interglacial periods in ice core records.
# --------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
# --------------------
# Site_Information
#	Site_Name: EPICA Dome C
#	Location: Antarctica
#	Country: 
#	Northernmost_Latitude: -75.10
#	Southernmost_Latitude: -75.10
#	Easternmost_Longitude: 123.35
#	Westernmost_Longitude: 123.35
#	Elevation: 3240 m
# --------------------
# Data_Collection
#	Collection_Name: 07Epic02b
#	Earliest_Year: 44821
#	Most_Recent_Year: 42
#	Time_Unit: yb_1950
#	Notes: {"database":"LMR_FM"}{"database":"PAGES2"}
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	Age,,,years before 1950 AD,,,,,N
##delD	delta deuterium,,,permil SMOW,,Ice Cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age	delD
24579.93	-449.3
24630.05	-443.8
24680.13	-442.1
24730.08	-440
24779.97	-439.7
24829.77	-444.3
24879.54	-441.7
24929.29	-446.2
24979.09	-446.4
25028.93	-433.5
25078.92	-439.7
25129	-445.2
25179.3	-447.1
25229.68	-446.2
25280.21	-445.6
25330.8	-445.2
25381.44	-443.1
25432.1	-444.9
25482.77	-442.2
25533.42	-444.9
25584.06	-445.6
25634.65	-444.9
25685.19	-442
25735.66	-442
25786.04	-447.2
25836.3	-448.9
25886.38	-447.9
25936.32	-443.2
25986.07	-445.2
26035.72	-445
26085.28	-444
26134.83	-443.2
26184.4	-441.8
26234.01	-447.2
26283.68	-446.2
26333.37	-443.2
26383.08	-448.9
26432.79	-439.6
26482.49	-443.7
26532.18	-447.3
26581.85	-439.9
26631.51	-445.2
26681.15	-445.9
26730.77	-441.1
26780.36	-448.6
26829.91	-445.9
26879.4	-440.2
26928.85	-445.8
26978.23	-442.2
27027.57	-443.7
27076.8	-446
27125.95	-447.4
27174.93	-446.9
27223.83	-440.5
27272.6	-443.1
27321.29	-444.6
27369.87	-447.1
27418.19	-443.8
27466.31	-444.8
27513.92	-444.5
27561.25	-445.9
27607.88	-441.6
27654.35	-439
27700.68	-435.9
27747.07	-439.3
27793.59	-427.6
27840.02	-441.8
27886.39	-440.5
27932.72	-438.4
27979.05	-449.5
28025.37	-441.2
28071.72	-433.4
28118.13	-432.5
28164.6	-438
28211.2	-440
28257.9	-442.8
28304.72	-436.6
28351.67	-439.2
28398.71	-445.7
28445.88	-447.8
28493.11	-441.3
28540.48	-443
28587.87	-446.1
28635.23	-443
28682.48	-438.7
28729.54	-439.8
28776.4	-435.6
28823.08	-433.4
28869.53	-438.6
28915.83	-438.1
28961.88	-438
29007.79	-439.7
29053.45	-443.3
29098.98	-441.4
29144.3	-440
29189.49	-442.2
29234.55	-436.6
29279.44	-439.8
29324.24	-436.2
29368.98	-438.9
29413.72	-436.1
29458.53	-435.1
29503.38	-435.9
29548.31	-430.8
29593.28	-438.2
29638.33	-431.8
29683.44	-434.1
29728.61	-443.2
29773.87	-439.9
29819.19	-437.1
29864.72	-436.7
29910.37	-437.1
29956.34	-436.6
30002.47	-433.5
30048.9	-436.8
30095.57	-440.1
30142.52	-445.7
30189.81	-443.4
30237.32	-443
30285.21	-445.9
30333.26	-437.1
30381.57	-447
30429.97	-442.3
30478.53	-441.9
30527.17	-436.6
30575.92	-446.5
30624.71	-438.4
30673.53	-441.2
30722.35	-442
30771.17	-442
30820.03	-442.6
30868.92	-440.1
30917.95	-440.1
30967.08	-440.1
31016.4	-440.1
31065.85	-440.1
31115.44	-432.2
31165.15	-439
31214.96	-439.5
31264.88	-438
31314.86	-444
31364.91	-446.6
31414.95	-442.7
31464.96	-443.8
31514.9	-447.3
31564.76	-443.5
31614.47	-440.4
31664.05	-441.4
31713.31	-440.4
31762.39	-446.3
31811.05	-440.5
31859.51	-449.3
31907.54	-442.2
31955.35	-431.9
32002.76	-436.8
32049.88	-440.3
32096.67	-438
32143.32	-429.3
32189.87	-435.7
32236.51	-428.3
32283.2	-437.4
32330	-438.9
32376.85	-436.9
32423.81	-439.9
32470.83	-436.2
32517.94	-437.3
32565.14	-433.7
32612.43	-441.2
32659.84	-434.7
32707.32	-435.6
32754.96	-442.1
32802.66	-445.8
32850.44	-443.9
32898.22	-443
32945.98	-446.5
32993.69	-442.6
33041.34	-438.7
33088.81	-442.7
33136.15	-439.6
33183.09	-436.2
33229.84	-435.3
33276.13	-434.7
33322.27	-432.3
33368.16	-435.5
33414	-433.7
33459.8	-432
33505.59	-437
33551.37	-435.5
33597.3	-438
33643.33	-436
33689.68	-435.9
33736.19	-433.5
33783.03	-443.2
33830.03	-435.8
33877.3	-439.9
33924.74	-444.5
33972.37	-444.5
34020.23	-444.5
34068.23	-444.5
34116.39	-444.5
34164.6	-442.3
34212.86	-438.5
34261.14	-442.1
34309.47	-441.2
34357.79	-444.9
34406.1	-441.9
34454.26	-436.5
34502.28	-435.5
34550	-438.7
34597.52	-431.6
34644.68	-437.4
34691.64	-433.8
34738.18	-433.4
34784.49	-438.3
34830.38	-431.4
34876.01	-431.7
34921.32	-437.6
34966.36	-435.6
35011.2	-433.5
35055.75	-429.5
35100.17	-433.5
35144.43	-437.9
35188.68	-433.7
35232.97	-429.9
35277.32	-432.5
35321.77	-436.5
35366.36	-436.9
35411.09	-435.8
35456.08	-428.2
35501.24	-438.6
35546.72	-439.5
35592.33	-434.3
35638.2	-433.1
35684.16	-434.8
35730.28	-439.6
35776.5	-436.6
35822.85	-443
35869.33	-435.3
35915.89	-435.6
35962.58	-436
36009.34	-435.8
36056.24	-442
36103.2	-439.7
36150.27	-438.8
36197.41	-437.5
36244.63	-434.6
36291.91	-434.6
36339.23	-436.1
36386.53	-436.8
36433.82	-435.9
36481.05	-434.2
36528.23	-438.3
36575.3	-436.1
36622.28	-435.3
36669.09	-439.6
36715.76	-440.7
36762.28	-438.9
36808.61	-436.7
36854.81	-429.6
36900.7	-427.3
36946.42	-435.1
36991.71	-434.9
37036.77	-435
37081.39	-427.3
37125.72	-434.4
37169.66	-428.6
37213.24	-435.1
37256.52	-428.6
37299.38	-436.5
37342	-428.7
37384.22	-430.7
37426.26	-423.8
37467.93	-424.6
37509.44	-425.2
37550.67	-418.3
37591.79	-426
37632.79	-418.8
37673.73	-415.4
37714.64	-424.5
37755.53	-430.6
37796.4	-431
37837.28	-434.8
37878.18	-423.4
37919.12	-420.5
37960.08	-430.4
38001.07	-431.1
38042.1	-433.4
38083.17	-422.5
38124.28	-431.3
38165.43	-425.3
38206.66	-427
38247.93	-429.8
38289.32	-427.3
38330.78	-425.9
38372.36	-426
38413.97	-425.6
38455.63	-428.5
38497.25	-430.7
38538.86	-432.8
38580.43	-424.4
38622	-428.9
38663.63	-427.1
38705.31	-426.3
38747.15	-434.3
38789.1	-428.8
38831.22	-423.2
38873.67	-436
38916.4	-434
38959.71	-436.9
39003.35	-436
39047.67	-435.5
39092.33	-436.9
39137.73	-435.5
39183.55	-435.9
39230.1	-441.9
39277.13	-443
39324.7	-442.4
39372.76	-436.8
39421.13	-443.3
39469.96	-434.7
39518.98	-438.7
39568.23	-434.2
39617.49	-436.5
39666.66	-430.9
39715.74	-437.3
39764.66	-434.2
39813.42	-433.3
39862.04	-439.6
39910.43	-439
39958.7	-438.3
40006.75	-430.9
40054.71	-433
40102.53	-431.3
40150.29	-439.1
40197.96	-441.2
40245.57	-440.2
40293.12	-440.1
40340.61	-440.8
40388.06	-438.4
40435.44	-436.7
40482.78	-444.3
40530.05	-436.8
40577.28	-436
40624.42	-434.5
40671.52	-433.3
40718.55	-439.4
40765.49	-431.7
40812.37	-426.5
40859.13	-433.2
40905.83	-433.4
40952.43	-434.9
40998.99	-439.4
41045.49	-427.8
41091.97	-441
41138.42	-434.7
41184.89	-440.4
41231.38	-435.7
41277.95	-437.3
41324.59	-441.9
41371.37	-438.2
41418.23	-440.9
41465.32	-440.5
41512.57	-440.6
41560.13	-442.5
41607.9	-442.4
41655.94	-437.4
41704.21	-441.5
41752.68	-433.2
41801.39	-437.2
41850.25	-438.3
41899.28	-433.3
41948.35	-433.4
41997.44	-434.7
42046.5	-438.9
42095.51	-430.8
42144.42	-439.3
42193.2	-433.8
42241.75	-435.8
42290.14	-432.6
42338.21	-428.6
42386.12	-430.5
42433.6	-430.2
42480.85	-431.3
42527.6	-427.8
42574.06	-429.1
42620.13	-433.2
42665.88	-429.1
42711.35	-436.4
42756.53	-435.8
42801.55	-426.9
42846.39	-429.7
42891.18	-432.3
42935.9	-435.6
42980.64	-436.6
43025.46	-432.4
43070.5	-433.6
43115.78	-435.1
43161.43	-431.5
43207.33	-438.8
43253.66	-440.4
43300.2	-438.4
43347.2	-436.3
43394.41	-437.7
43442.03	-441.1
43489.86	-435.3
43537.96	-441
43586.27	-443.2
43634.74	-441.6
43683.38	-440.7
43732.11	-433.2
43780.88	-430.3
43829.65	-438.7
43878.4	-438
43927.09	-436.8
43975.69	-435
44024.16	-428
44072.48	-440
44120.62	-435.4
44168.62	-438
44216.4	-433.3
44264.07	-433.2
44311.48	-431.9
44358.78	-431.3
44405.85	-435.6
44452.78	-432.8
44499.52	-428.6
44546.1	-429.7
44592.53	-434.1
44638.75	-425.7
44684.83	-431.7
44730.65	-429.8
44776.34	-430.2
44821.74	-430.9
